Hsz-NFKB1,2000,1000,T138445-NFKB1,"p1@NFKB1"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1873,T023183,2,0.0010,p6@FBRSL1,57666,29308,,FBRSL1,"fibrosin like 1","gene with protein product"
1874,T009532,2,0.0010,p15@RDX,5962,9944,,RDX,radixin,"gene with protein product"
1875,T100122,2,0.0010,p1@CEP250,11190,1859,"Q5JWS6,Q5JWS5",CEP250,"centrosomal protein 250","gene with protein product"
1876,T132411,2,0.0010,p3@POLR2H,5437,9195,"C9JJJ9,C9JBJ6,P52434",POLR2H,"RNA polymerase II subunit H","gene with protein product"
1877,T046462,2,0.0010,p1@EDC3,80153,26114,Q96F86,EDC3,"enhancer of mRNA decapping 3","gene with protein product"
1878,T100331,2,0.0010,p4@C20orf24,"100527943,55969",15870,,C20orf24,"chromosome 20 open reading frame 24","gene with protein product"
1879,T090351,2,0.0010,p34@CNIH3,149111,26802,,CNIH3,"cornichon family AMPA receptor auxiliary protein 3","gene with protein product"
1880,T192582,2,0.0010,p7@DNAJA1,3301,5229,,DNAJA1,"DnaJ heat shock protein family (Hsp40) member A1","gene with protein product"
1881,T161725,2,0.0010,p1@QKI,9444,21100,"Q96PU8,Q8WY44",QKI,"QKI, KH domain containing RNA binding","gene with protein product"
1882,T105690,2,0.0010,p1@SIK1,150094,11142,P57059,SIK1,"salt inducible kinase 1","gene with protein product"
1883,T043427,2,0.0010,p1@C15orf23,90417,30767,,KNSTRN,"kinetochore localized astrin/SPAG5 binding protein","gene with protein product"
1884,T129486,2,0.0010,p1@DBR1,51163,15594,"Q9UK59,F5GWV2",DBR1,"debranching RNA lariats 1","gene with protein product"
1885,T027094,2,0.0010,p1@OBFC2B,79035,28412,Q9BQ15,NABP2,"nucleic acid binding protein 2","gene with protein product"
1886,T098078,2,0.0010,p3@F3,2152,3541,,F3,"coagulation factor III, tissue factor","gene with protein product"
1887,T069077,2,0.0010,p2@ATP9B,374868,13541,Q7Z6L4,ATP9B,"ATPase phospholipid transporting 9B (putative)","gene with protein product"
1888,T200505,2,0.0010,p1@MAGEH1,28986,24092,Q9H213,MAGEH1,"MAGE family member H1","gene with protein product"
1889,T006187,2,0.0010,p1@DDX21,9188,2744,Q3SWU7,DDX21,"DExD-box helicase 21","gene with protein product"
1890,T172568,2,0.0010,p4@GIMAP5,"100527949,55340",18005,,GIMAP5,"GTPase, IMAP family member 5","gene with protein product"
1891,T175671,2,0.0010,p1@NUDCD3,23386,22208,,NUDCD3,"NudC domain containing 3","gene with protein product"
1892,T084866,2,0.0010,p6@ATF6,22926,791,"A8K383,P18850",ATF6,"activating transcription factor 6","gene with protein product"
1893,T073464,2,0.0010,p1@THAP8,199745,23191,"E5RHW1,B4DMU1",THAP8,"THAP domain containing 8","gene with protein product"
1894,T163007,2,0.0010,p3@BTN2A2,10385,1137,,BTN2A2,"butyrophilin subfamily 2 member A2","gene with protein product"
1895,T096389,2,0.0010,p6@MIER1,57708,29657,Q8N108,MIER1,"MIER1 transcriptional regulator","gene with protein product"
1896,T060043,2,0.0010,p3@UBE2Z,65264,25847,,UBE2Z,"ubiquitin conjugating enzyme E2 Z","gene with protein product"
1897,T032438,2,0.0010,p2@UBL3,5412,12504,"B2R4J1,O95164",UBL3,"ubiquitin like 3","gene with protein product"
1898,T163481,2,0.0010,p2@PPP1R11,6992,9285,Q5SRK2,PPP1R11,"protein phosphatase 1 regulatory inhibitor subunit 11","gene with protein product"
1899,T199607,2,0.0010,p2@DDX3X,1654,2745,"B4DLA0,B4E3E8",DDX3X,"DEAD-box helicase 3, X-linked","gene with protein product"
1900,T096850,2,0.0010,p3@FUBP1,8880,4004,B4DT31,FUBP1,"far upstream element binding protein 1","gene with protein product"
1901,T045395,2,0.0010,p3@USP3,9960,12626,,USP3,"ubiquitin specific peptidase 3","gene with protein product"
1902,T039547,2,0.0010,p1@ZBTB1,22890,20259,G3V3N0,ZBTB1,"zinc finger and BTB domain containing 1","gene with protein product"
1903,T079720,2,0.0010,p4@RBP7,116362,30316,Q96R05,RBP7,"retinol binding protein 7","gene with protein product"
1904,T166223,2,0.0010,p3@NFKBIE,4794,7799,,NFKBIE,"NFKB inhibitor epsilon","gene with protein product"
1905,T046628,2,0.0010,p3@PTPN9,5780,9661,P43378,PTPN9,"protein tyrosine phosphatase, non-receptor type 9","gene with protein product"
1906,T178903,2,0.0010,p1@ZSCAN21,7589,13104,"Q9Y5A6,G3V1M0",ZSCAN21,"zinc finger and SCAN domain containing 21","gene with protein product"
1907,T179242,2,0.0010,p1@NACAP1,83955,24688,,NACAP1,"nascent polypeptide associated complex alpha subunit pseudogene 1",pseudogene
1908,T180399,2,0.0010,p1@WDYHV1,55093,25490,"E9PRB7,E5RHC2",WDYHV1,"WDYHV motif containing 1","gene with protein product"
1909,T004399,2,0.0010,p2@CUL2,8453,2552,,CUL2,"cullin 2","gene with protein product"
1910,T149437,2,0.0010,p4@UBE2D2,7322,12475,,UBE2D2,"ubiquitin conjugating enzyme E2 D2","gene with protein product"
1911,T108925,2,0.0010,p1@APOBEC3A,200315,17343,P31941,APOBEC3A,"apolipoprotein B mRNA editing enzyme catalytic subunit 3A","gene with protein product"
1912,T115973,2,0.0010,p2@SESTD1,91404,18379,"B3KTX3,Q86VW0",SESTD1,"SEC14 and spectrin domain containing 1","gene with protein product"
1913,T126013,2,0.0010,p8@ID2,3398,5361,,ID2,"inhibitor of DNA binding 2, HLH protein","gene with protein product"
1914,T014794,2,0.0010,p1@FNBP4,23360,19752,Q8N3X1,FNBP4,"formin binding protein 4","gene with protein product"
1915,T126372,2,0.0010,p5@ADAM17,6868,195,,ADAM17,"ADAM metallopeptidase domain 17","gene with protein product"
1916,T145585,2,0.0010,p2@EREG,2069,3443,"O14944,B2RC66",EREG,epiregulin,"gene with protein product"
1917,T075339,2,0.0010,p13@BCL3,602,998,,BCL3,"B-cell CLL/lymphoma 3","gene with protein product"
1918,T130891,2,0.0010,p13@CCNL1,57018,20569,,CCNL1,"cyclin L1","gene with protein product"
1919,T059497,2,0.0010,p17@FMNL1,752,1212,Q6ZNK3,FMNL1,"formin like 1","gene with protein product"
1920,T041396,2,0.0010,p3@SMEK1,55671,20219,G3V231,PPP4R3A,"protein phosphatase 4 regulatory subunit 3A","gene with protein product"
1921,T168247,2,0.0010,p1@SLC35A1,10559,11021,"P78382,E7ES65,B4DEM1",SLC35A1,"solute carrier family 35 member A1","gene with protein product"
1922,T032078,2,0.0010,p1@SPATA13,221178,23222,Q96N96,SPATA13,"spermatogenesis associated 13","gene with protein product"
1923,T197649,2,0.0010,p1@CSF2RA,1438,2435,P15509,CSF2RA,"colony stimulating factor 2 receptor alpha subunit","gene with protein product"
1924,T152139,2,0.0010,p9@STK10,6793,11388,,STK10,"serine/threonine kinase 10","gene with protein product"
1925,T107188,2,0.0010,p2@C22orf13,83606,14237,B5MCL7,GUCD1,"guanylyl cyclase domain containing 1","gene with protein product"
1926,T082535,2,0.0010,p6@S100A11,6282,10488,,S100A11,"S100 calcium binding protein A11","gene with protein product"
1927,T092875,2,0.0010,p2@SLC9A1,6548,11071,"B2RAH2,P19634",SLC9A1,"solute carrier family 9 member A1","gene with protein product"
1928,T083372,2,0.0010,p4@YY1AP1,55249,30935,B4DZQ4,YY1AP1,"YY1 associated protein 1","gene with protein product"
1929,T192286,2,0.0010,p1@UBA52P6,,36763,,UBA52P6,"ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene 6",pseudogene
1930,T048736,2,0.0010,p1@TXNDC11,51061,28030,"Q6PKC3,C9J9H8",TXNDC11,"thioredoxin domain containing 11","gene with protein product"
1931,T114594,2,0.0010,p1@METTL5,29081,25006,"Q9NRN9,E7EMN2,B8ZZE3,B8ZZC8,F5H4E8,F5GXZ1",METTL5,"methyltransferase like 5","gene with protein product"
1932,T057485,2,0.0010,p1@GGNBP2,79893,19357,Q9H3C7,GGNBP2,"gametogenetin binding protein 2","gene with protein product"
1933,T134163,2,0.0010,p1@CMTM6,54918,19177,,CMTM6,"CKLF like MARVEL transmembrane domain containing 6","gene with protein product"
1934,T044830,2,0.0010,p5@TCF12,6938,11623,,TCF12,"transcription factor 12","gene with protein product"
1935,T031452,2,0.0010,p2@ARHGEF7,8874,15607,"B1ALK7,Q14155",ARHGEF7,"Rho guanine nucleotide exchange factor 7","gene with protein product"
1936,T161487,2,0.0010,p3@SOD2,6648,11180,F5GYZ5,SOD2,"superoxide dismutase 2","gene with protein product"
1937,T184805,2,0.0010,p2@KAT6A,7994,13013,C9JJY6,KAT6A,"lysine acetyltransferase 6A","gene with protein product"
1938,T201181,2,0.0010,p7@FTX,,37190,,FTX,"FTX transcript, XIST regulator (non-protein coding)","RNA, long non-coding"
1939,T075754,2,0.0010,p4@SIX5,147912,10891,,SIX5,"SIX homeobox 5","gene with protein product"
1940,T116108,2,0.0010,p9@SSFA2,6744,11319,,SSFA2,"sperm specific antigen 2","gene with protein product"
1941,T025683,2,0.0010,p2@FMNL3,91010,23698,F8W1F5,FMNL3,"formin like 3","gene with protein product"
1942,T042999,2,0.0010,p1@CSNK1A1P1,161635,30446,,CSNK1A1P1,"casein kinase 1 alpha 1 pseudogene 1",pseudogene
1943,T109571,2,0.0010,p2@PARVG,64098,14654,E7EVM6,PARVG,"parvin gamma","gene with protein product"
1944,T055921,2,0.0010,p2@SMYD4,114826,21067,Q8IYR2,SMYD4,"SET and MYND domain containing 4","gene with protein product"
1945,T013922,2,0.0010,p37@CD44,960,1681,,CD44,"CD44 molecule (Indian blood group)","gene with protein product"
1946,T033710,2,0.0010,p3@DLEU2,8847,13748,,DLEU2,"deleted in lymphocytic leukemia 2 (non-protein coding)","RNA, long non-coding"
1947,T039283,2,0.0010,p2@PRKCH,5583,9403,,PRKCH,"protein kinase C eta","gene with protein product"
1948,T008353,2,0.0010,p1@TBC1D12,23232,29082,O60347,TBC1D12,"TBC1 domain family member 12","gene with protein product"
1949,T059793,2,0.0010,p1@CBX1,10951,1551,"P83916,Q6IBN6",CBX1,"chromobox 1","gene with protein product"
1950,T032080,2,0.0010,p12@SPATA13,221178,23222,Q5VX67,SPATA13,"spermatogenesis associated 13","gene with protein product"
1951,T061876,2,0.0010,p1@PLEKHM1P,440456,35411,"C4AM83,B4DVP9",PLEKHM1P1,"pleckstrin homology and RUN domain containing M1 pseudogene 1",pseudogene
1952,T037337,2,0.0010,p1@IRF9,10379,6131,,IRF9,"interferon regulatory factor 9","gene with protein product"
1953,T179134,2,0.0010,p16@PABPC1,26986,8554,,PABPC1,"poly(A) binding protein cytoplasmic 1","gene with protein product"
1954,T159649,2,0.0010,p1@CCDC90A,63933,21097,,MCUR1,"mitochondrial calcium uniporter regulator 1","gene with protein product"
1955,T156939,2,0.0010,p3@CAST,831,1515,,CAST,calpastatin,"gene with protein product"
1956,T046580,2,0.0010,p1@C15orf39,56905,24497,Q6ZRI6,C15orf39,"chromosome 15 open reading frame 39","gene with protein product"
1957,T015295,2,0.0010,p1@MPEG1,219972,29619,Q2M385,MPEG1,"macrophage expressed 1","gene with protein product"
1958,T167636,2,0.0010,p3@EEF1A1,1915,3189,"P68104,Q6IPS9,A6PW80",EEF1A1,"eukaryotic translation elongation factor 1 alpha 1","gene with protein product"
1959,T078009,2,0.0010,p1@LILRB1,10859,6605,"A2IXV4,Q8NHL6",LILRB1,"leukocyte immunoglobulin like receptor B1","gene with protein product"
1960,T064864,2,0.0010,p1@ARL16,339231,27902,,ARL16,"ADP ribosylation factor like GTPase 16","gene with protein product"
1961,T111498,2,0.0010,p3@E2F6,1876,3120,"G5E936,Q53YM3",E2F6,"E2F transcription factor 6","gene with protein product"
1962,T077917,2,0.0010,p1@LILRB2,10288,6606,,LILRB2,"leukocyte immunoglobulin like receptor B2","gene with protein product"
1963,T058545,2,0.0010,p4@EIF1,10209,3249,,EIF1,"eukaryotic translation initiation factor 1","gene with protein product"
1964,T020791,2,0.0010,p2@UNG,7374,12572,"Q68DM5,B4DRT6,F5GYA2,P13051",UNG,"uracil DNA glycosylase","gene with protein product"
1965,T157669,2,0.0010,p2@MICAL1,64780,20619,Q8TDZ2,MICAL1,"microtubule associated monooxygenase, calponin and LIM domain containing 1","gene with protein product"
1966,T013159,2,0.0010,p2@KCNQ1,3784,6294,"P51787,Q96AI9,A0FIK7",KCNQ1,"potassium voltage-gated channel subfamily Q member 1","gene with protein product"
1967,T196911,2,0.0010,p2@STAG2,10735,11355,,STAG2,"stromal antigen 2","gene with protein product"
1968,T163326,2,0.0010,p2@SERPINB9,5272,8955,Q6N0A8,SERPINB9,"serpin family B member 9","gene with protein product"
1969,T090292,2,0.0010,p6@TP53BP2,7159,12000,,TP53BP2,"tumor protein p53 binding protein 2","gene with protein product"
1970,T127538,2,0.0010,p3@ATG7,10533,16935,"O95352,C9JNU2,E9PB95",ATG7,"autophagy related 7","gene with protein product"
1971,T023403,2,0.0010,p4@C12orf60,144608,28726,Q5U649,C12orf60,"chromosome 12 open reading frame 60","gene with protein product"
1972,T111729,2,0.0010,p1@TMEM185B,79134,18896,Q9H7F4,TMEM185B,"transmembrane protein 185B","gene with protein product"
1973,T140194,2,0.0010,p4@USP38,84640,20067,Q8NB14,USP38,"ubiquitin specific peptidase 38","gene with protein product"
1974,T109778,2,0.0010,p1@C22orf40,150383,33710,Q6NVV7,CDPF1,"cysteine rich DPF motif domain containing 1","gene with protein product"
1975,T096387,2,0.0010,p2@MIER1,57708,29657,Q8N108,MIER1,"MIER1 transcriptional regulator","gene with protein product"
1976,T198405,2,0.0010,p5@FLNA,2316,3754,"Q60FE6,A6NDY9",FLNA,"filamin A","gene with protein product"
1977,T045641,2,0.0010,p4@DENND4A,10260,24321,"Q7Z401,E7EPL3,Q05C90",DENND4A,"DENN domain containing 4A","gene with protein product"
1978,T116819,2,0.0010,p1@STK17B,9262,11396,O94768,STK17B,"serine/threonine kinase 17b","gene with protein product"
1979,T084405,2,0.0010,p1@PLEKHM2,23207,29131,Q8IWE5,PLEKHM2,"pleckstrin homology and RUN domain containing M2","gene with protein product"
1980,T121840,2,0.0010,p4@FOSL2,2355,3798,P15408,FOSL2,"FOS like 2, AP-1 transcription factor subunit","gene with protein product"
1981,T041394,2,0.0010,p5@SMEK1,55671,20219,,PPP4R3A,"protein phosphatase 4 regulatory subunit 3A","gene with protein product"
1982,T133540,2,0.0010,p1@SENP5,205564,28407,C9JHT8,SENP5,"SUMO1/sentrin specific peptidase 5","gene with protein product"
1983,T143289,2,0.0010,p1@SH3BP2,6452,10825,,SH3BP2,"SH3 domain binding protein 2","gene with protein product"
1984,T170897,2,0.0010,p1@CEP41,95681,12370,"F8WAV3,F8WF85,F5H0V6,A4D1M0,Q9BYV8",CEP41,"centrosomal protein 41","gene with protein product"
1985,T129886,2,0.0010,p1@SLC6A6,6533,11052,"P31641,Q9BRI2,E9PDM3,F8WF95,B2RNU7",SLC6A6,"solute carrier family 6 member 6","gene with protein product"
1986,T134743,2,0.0010,p7@SEC22C,9117,16828,C9J448,SEC22C,"SEC22 homolog C, vesicle trafficking protein","gene with protein product"
1987,T009958,2,0.0010,p1@RBM7,10179,9904,"F5GXV8,F5H674",RBM7,"RNA binding motif protein 7","gene with protein product"
1988,T163449,2,0.0010,p9@HLA-A,3105,4931,Q29947,HLA-A,"major histocompatibility complex, class I, A","gene with protein product"
1989,T130587,2,0.0010,p4@P2RY1,5028,8539,P47900,P2RY1,"purinergic receptor P2Y1","gene with protein product"
1990,T037450,2,0.0010,p3@KHNYN,23351,20166,,KHNYN,"KH and NYN domain containing","gene with protein product"
1991,T110480,2,0.0010,p13@IL1R1,3554,5993,"B8ZZ73,P14778",IL1R1,"interleukin 1 receptor type 1","gene with protein product"
1992,T095335,2,0.0010,p1@SELRC1,65260,25716,Q96BR5,COA7,"cytochrome c oxidase assembly factor 7 (putative)","gene with protein product"
1993,T019000,2,0.0010,p2@PRCP,5547,9344,E9PKN6,PRCP,prolylcarboxypeptidase,"gene with protein product"
1994,T163866,2,0.0010,p10@HLA-B,3106,4932,,HLA-B,"major histocompatibility complex, class I, B","gene with protein product"
1995,T035572,2,0.0010,p1@EIF5,1983,3299,,EIF5,"eukaryotic translation initiation factor 5","gene with protein product"
1996,T198322,2,0.0010,p1@IRAK1,3654,6112,"F8WAB6,P51617",IRAK1,"interleukin 1 receptor associated kinase 1","gene with protein product"
1997,T188482,2,0.0010,p25@LPAR1,1902,3166,,LPAR1,"lysophosphatidic acid receptor 1","gene with protein product"
1998,T143843,2,0.0010,p1@RBM47,54502,30358,D6R9M7,RBM47,"RNA binding motif protein 47","gene with protein product"
1999,T153481,2,0.0010,p1@DROSHA,29102,17904,E7EMP9,DROSHA,"drosha ribonuclease III","gene with protein product"
2000,T201502,2,0.0010,p3@DIAPH2,1730,2877,"A6NML8,C9J6U3,O60879",DIAPH2,"diaphanous related formin 2","gene with protein product"
2001,T161312,2,0.0010,p5@C6orf99,100130967,21179,Q4VX62,C6orf99,"chromosome 6 open reading frame 99",unknown
2002,T048694,2,0.0010,p1@LITAF,9516,16841,,LITAF,"lipopolysaccharide induced TNF factor","gene with protein product"
2003,T198424,2,0.0010,p6@RPL10,6134,10298,,RPL10,"ribosomal protein L10","gene with protein product"
2004,T125391,2,0.0010,p1@MRPL19,9801,14052,P49406,MRPL19,"mitochondrial ribosomal protein L19","gene with protein product"
2005,T089106,2,0.0010,p7@LAMB3,3914,6490,Q13751,LAMB3,"laminin subunit beta 3","gene with protein product"
2006,T011304,2,0.0010,p1@TMEM218,219854,27344,"E9PL96,B7ZM54",TMEM218,"transmembrane protein 218","gene with protein product"
2007,T177402,2,0.0010,p1@PTPN12,5782,9645,Q05209,PTPN12,"protein tyrosine phosphatase, non-receptor type 12","gene with protein product"
2008,T015050,2,0.0010,p6@SLC43A3,29015,17466,,SLC43A3,"solute carrier family 43 member 3","gene with protein product"
2009,T133853,2,0.0010,p2@NR1D2,9975,7963,Q6NSM0,NR1D2,"nuclear receptor subfamily 1 group D member 2","gene with protein product"
2010,T175722,2,0.0010,p1@ZMIZ2,83637,22229,C9JDA5,ZMIZ2,"zinc finger MIZ-type containing 2","gene with protein product"
2011,T078799,2,0.0010,p1@RFX2,5990,9983,P48378,RFX2,"regulatory factor X2","gene with protein product"
2012,T059847,2,0.0010,p3@ZMYND15,84225,20997,B4DXY5,ZMYND15,"zinc finger MYND-type containing 15","gene with protein product"
2013,T148822,2,0.0010,p5@SKP1,6500,10899,E5RI56,SKP1,"S-phase kinase associated protein 1","gene with protein product"
2014,T132198,2,0.0010,p4@B3GNT5,84002,15684,Q9BYG0,B3GNT5,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5","gene with protein product"
2015,T022638,2,0.0010,p8@LOH12CR1,118426,17950,,BORCS5,"BLOC-1 related complex subunit 5","gene with protein product"
2016,T149510,2,0.0010,p1@HBEGF,1839,3059,Q99075,HBEGF,"heparin binding EGF like growth factor","gene with protein product"
2017,T104613,2,0.0010,p1@C21orf59,56683,1301,"C9J818,P57076,Q96NJ2",C21orf59,"chromosome 21 open reading frame 59","gene with protein product"
2018,T140138,2,0.0010,p2@IL15,3600,5977,"P40933,Q6FGX7",IL15,"interleukin 15","gene with protein product"
2019,T184619,2,0.0010,p3@ADAM9,8754,216,C9JPM3,ADAM9,"ADAM metallopeptidase domain 9","gene with protein product"
2020,T069474,2,0.0010,p9@ICAM1,3383,5344,,ICAM1,"intercellular adhesion molecule 1","gene with protein product"
2021,T094821,2,0.0010,p4@BTBD19,149478,27145,,BTBD19,"BTB domain containing 19","gene with protein product"
2022,T118629,2,0.0010,p1@SMARCAL1,50485,11102,C9J8F8,SMARCAL1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1","gene with protein product"
2023,T107540,2,0.0010,p1@THOC5,8563,19074,"Q13769,F8WES8",THOC5,"THO complex 5","gene with protein product"
2024,T118933,2,0.0010,p1@SLC11A1,6556,10907,,SLC11A1,"solute carrier family 11 member 1","gene with protein product"
2025,T062455,2,0.0010,p9@C17orf49,124944,28737,,C17orf49,"chromosome 17 open reading frame 49","gene with protein product"
2026,T113643,2,0.0010,p13@NR4A2,4929,7981,"F1D8N6,F1DAL2",NR4A2,"nuclear receptor subfamily 4 group A member 2","gene with protein product"
2027,T163438,2,0.0010,p1@HLA-K,,4969,,HLA-K,"major histocompatibility complex, class I, K (pseudogene)",pseudogene
2028,T160490,2,0.0010,p1@TAB2,23118,17075,,TAB2,"TGF-beta activated kinase 1/MAP3K7 binding protein 2","gene with protein product"
2029,T081355,2,0.0010,p1@EMBP1,647121,38661,,EMBP1,"embigin pseudogene 1",pseudogene
2030,T084868,2,0.0010,p2@ATF6,22926,791,"P18850,Q59H30",ATF6,"activating transcription factor 6","gene with protein product"
2031,T120387,2,0.0010,p1@MSL3P1,151507,17837,,MSL3P1,"male-specific lethal 3 homolog (Drosophila) pseudogene 1",pseudogene
2032,T150557,2,0.0010,p2@LPCAT1,79888,25718,,LPCAT1,"lysophosphatidylcholine acyltransferase 1","gene with protein product"
2033,T099537,2,0.0010,p2@BCL2L1,598,992,Q9H1R6,BCL2L1,"BCL2 like 1","gene with protein product"
2034,T128860,2,0.0010,"p3@ISY1-RAB43,p3@ISY1","100534599,57461","29201,42969",,ISY1,"ISY1 splicing factor homolog","gene with protein product"
2035,T131968,2,0.0010,p1@ACTL6A,86,24124,"C9JQT2,O96019",ACTL6A,"actin like 6A","gene with protein product"
2036,T088308,2,0.0010,p10@PPP1R15B,84919,14951,F5H5C9,PPP1R15B,"protein phosphatase 1 regulatory subunit 15B","gene with protein product"
2037,T101219,2,0.0010,"p1@SYS1-DBNDD2,p1@SYS1","90196,767557","33535,16162","F2Z2A3,C9JFB3",SYS1-DBNDD2,"SYS1-DBNDD2 readthrough (NMD candidate)",readthrough
2038,T082350,2,0.0010,p1@SCNM1,"100534012,79005",23136,,SCNM1,"sodium channel modifier 1","gene with protein product"
2039,T192862,2,0.0010,p4@DNAJB5,25822,14887,Q5T657,DNAJB5,"DnaJ heat shock protein family (Hsp40) member B5","gene with protein product"
