Hs-TNF,2000,1000,T163956-TNF,"p1@TNF"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1684,T008925,4,0.0020,p13@BIRC2,329,590,,BIRC2,"baculoviral IAP repeat containing 2","gene with protein product"
1685,T122521,4,0.0020,p17@CDC42EP3,10602,16943,Q9UKI2,CDC42EP3,"CDC42 effector protein 3","gene with protein product"
1686,T028007,4,0.0020,p2@LEMD3,23592,28887,,LEMD3,"LEM domain containing 3","gene with protein product"
1687,T006657,4,0.0020,p1@DDIT4,54541,24944,Q9NX09,DDIT4,"DNA damage inducible transcript 4","gene with protein product"
1688,T198664,4,0.0020,p6@P2RY8,286530,15524,Q86VZ1,P2RY8,"purinergic receptor P2Y8","gene with protein product"
1689,T188641,4,0.0020,p4@SLC46A2,57864,16055,,SLC46A2,"solute carrier family 46 member 2","gene with protein product"
1690,T066962,4,0.0020,p1@TGIF1,7050,11776,"F8W1J9,Q15583",TGIF1,"TGFB induced factor homeobox 1","gene with protein product"
1691,T046239,4,0.0020,p3@HEXA,3073,4878,P06865,HEXA,"hexosaminidase subunit alpha","gene with protein product"
1692,T102999,4,0.0020,p12@CDH26,60437,15902,,CDH26,"cadherin 26","gene with protein product"
1693,T053111,4,0.0020,p1@ATP6V0D1,9114,13724,"F5GYQ1,P61421",ATP6V0D1,"ATPase H+ transporting V0 subunit d1","gene with protein product"
1694,T074343,4,0.0020,p1@SERTAD1,29950,17932,"Q9UHV2,Q53GC0",SERTAD1,"SERTA domain containing 1","gene with protein product"
1695,T088300,4,0.0020,p8@PPP1R15B,84919,14951,Q5SWA1,PPP1R15B,"protein phosphatase 1 regulatory subunit 15B","gene with protein product"
1696,T127881,4,0.0020,p18@TMEM39A,55254,25600,C9JUZ6,TMEM39A,"transmembrane protein 39A","gene with protein product"
1697,T124750,4,0.0020,p1@RSAD2,91543,30908,Q8WXG1,RSAD2,"radical S-adenosyl methionine domain containing 2","gene with protein product"
1698,T170414,4,0.0020,p7@WASL,8976,12735,O00401,WASL,"Wiskott-Aldrich syndrome like","gene with protein product"
1699,T197571,4,0.0020,p2@RAB9A,9367,9792,,RAB9A,"RAB9A, member RAS oncogene family","gene with protein product"
1700,T030046,4,0.0020,p10@ATP2B1,490,814,P20020,ATP2B1,"ATPase plasma membrane Ca2+ transporting 1","gene with protein product"
1701,T030349,4,0.0020,p3@EEA1,8411,3185,F8VUZ7,EEA1,"early endosome antigen 1","gene with protein product"
1702,T159678,4,0.0020,p1@TNFAIP3,7128,11896,Q5VXR0,TNFAIP3,"TNF alpha induced protein 3","gene with protein product"
1703,T033606,4,0.0020,p10@FNDC3A,22862,20296,,FNDC3A,"fibronectin type III domain containing 3A","gene with protein product"
1704,T174780,4,0.0020,p12@GARS,2617,4162,P41250,GARS,"glycyl-tRNA synthetase","gene with protein product"
1705,T015597,4,0.0020,p3@CYBASC3,220002,23014,"F5H240,F5H466",CYB561A3,"cytochrome b561 family member A3","gene with protein product"
1706,T071158,4,0.0020,p3@MYO9B,4650,7609,Q14788,MYO9B,"myosin IXB","gene with protein product"
1707,T179341,4,0.0020,p4@KLF10,7071,11810,"O75411,Q13118",KLF10,"Kruppel like factor 10","gene with protein product"
1708,T040290,4,0.0020,p4@NUMB,8650,8060,,NUMB,"NUMB, endocytic adaptor protein","gene with protein product"
1709,T190993,4,0.0020,p1@RNU6ATAC,100151684,34017,,RNU6ATAC,"RNA, U6atac small nuclear (U12-dependent splicing)","RNA, small nuclear"
1710,T061893,4,0.0020,p3@AMZ2P1,201283,26491,,AMZ2P1,"archaelysin family metallopeptidase 2 pseudogene 1",pseudogene
1711,T060559,4,0.0020,p4@ABCC3,8714,54,D6RAB7,ABCC3,"ATP binding cassette subfamily C member 3","gene with protein product"
1712,T122684,4,0.0020,p4@MAP4K3,8491,6865,Q8IVH8,MAP4K3,"mitogen-activated protein kinase kinase kinase kinase 3","gene with protein product"
1713,T075498,4,0.0020,p3@SEMA6B,10501,10739,Q9H3T3,SEMA6B,"semaphorin 6B","gene with protein product"
1714,T012049,4,0.0020,p1@PSMA1,5682,9530,"B4DEV8,F5GX11",PSMA1,"proteasome subunit alpha 1","gene with protein product"
1715,T190333,4,0.0020,p5@PTGES,9536,9599,O14684,PTGES,"prostaglandin E synthase","gene with protein product"
1716,T003789,4,0.0020,p4@YME1L1,10730,12843,,YME1L1,"YME1 like 1 ATPase","gene with protein product"
1717,T035028,4,0.0020,p11@UBAC2,337867,20486,,UBAC2,"UBA domain containing 2","gene with protein product"
1718,T151381,4,0.0020,p4@ADAM19,8728,197,"E5RIS2,Q8TBU7,Q9H013",ADAM19,"ADAM metallopeptidase domain 19","gene with protein product"
1719,T022088,4,0.0020,p2@CAMKK2,10645,1470,F5H4I7,CAMKK2,"calcium/calmodulin dependent protein kinase kinase 2","gene with protein product"
1720,T182679,4,0.0020,p1@CLN8,2055,2079,Q9UBY8,CLN8,"ceroid-lipofuscinosis, neuronal 8","gene with protein product"
1721,T003754,4,0.0020,p6@PDSS1,23590,17759,Q5T2R2,PDSS1,"decaprenyl diphosphate synthase subunit 1","gene with protein product"
1722,T014007,4,0.0020,p4@FJX1,24147,17166,Q86VR8,FJX1,"four jointed box 1","gene with protein product"
1723,T188173,4,0.0020,p1@TMEM38B,55151,25535,Q9NVV0,TMEM38B,"transmembrane protein 38B","gene with protein product"
1724,T076063,4,0.0020,p2@MIR3190,100422899,38190,,MIR3190,"microRNA 3190","RNA, micro"
1725,T137064,4,0.0020,p1@KBTBD8,84541,30691,"Q8NFY9,B4DTW6,C9J331",KBTBD8,"kelch repeat and BTB domain containing 8","gene with protein product"
1726,T077940,4,0.0020,p5@LAIR1,3903,6477,,LAIR1,"leukocyte associated immunoglobulin like receptor 1","gene with protein product"
1727,T158785,4,0.0020,p1@YWHAZP4,,30851,,YWHAZP4,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 4",pseudogene
1728,T082536,4,0.0020,p9@S100A11,6282,10488,,S100A11,"S100 calcium binding protein A11","gene with protein product"
1729,T084489,4,0.0020,p3@COPA,1314,2230,,COPA,"coatomer protein complex subunit alpha","gene with protein product"
1730,T078030,4,0.0020,p1@FCAR,2204,3608,Q92587,FCAR,"Fc fragment of IgA receptor","gene with protein product"
1731,T150265,4,0.0020,p2@JAKMIP2,9832,29067,"F5H3A5,Q96AA8",JAKMIP2,"janus kinase and microtubule interacting protein 2","gene with protein product"
1732,T066972,4,0.0020,p12@TGIF1,7050,11776,"A6NE42,Q15583",TGIF1,"TGFB induced factor homeobox 1","gene with protein product"
1733,T015210,4,0.0020,p2@LPXN,9404,14061,B4DV71,LPXN,leupaxin,"gene with protein product"
1734,T073786,4,0.0020,p1@CATSPERG,57828,25243,Q6ZRH7,CATSPERG,"cation channel sperm associated auxiliary subunit gamma","gene with protein product"
1735,T142114,4,0.0020,p3@SPATA4,132851,17333,Q8NEY3,SPATA4,"spermatogenesis associated 4","gene with protein product"
1736,T032984,4,0.0020,p7@ELF1,1997,3316,P32519,ELF1,"E74 like ETS transcription factor 1","gene with protein product"
1737,T154265,4,0.0020,p10@ZNF131,7690,12915,,ZNF131,"zinc finger protein 131","gene with protein product"
1738,T077997,4,0.0020,p1@LAIR2,3904,6478,,LAIR2,"leukocyte associated immunoglobulin like receptor 2","gene with protein product"
1739,T161142,4,0.0020,p5@SNX9,51429,14973,Q9Y5X1,SNX9,"sorting nexin 9","gene with protein product"
1740,T032201,4,0.0020,p2@USP12,219333,20485,,USP12,"ubiquitin specific peptidase 12","gene with protein product"
1741,T015414,4,0.0020,p3@MS4A7,58475,13378,,MS4A7,"membrane spanning 4-domains A7","gene with protein product"
1742,T051219,4,0.0020,p2@ITGAX,3687,6152,"P20702,Q8TES5",ITGAX,"integrin subunit alpha X","gene with protein product"
1743,T081425,4,0.0020,p3@TNFRSF1B,7133,11917,,TNFRSF1B,"TNF receptor superfamily member 1B","gene with protein product"
1744,T164439,4,0.0020,p1@HLA-DRB9,,4957,,HLA-DRB9,"major histocompatibility complex, class II, DR beta 9 (pseudogene)",pseudogene
1745,T111820,4,0.0020,p3@TSN,7247,12379,,TSN,translin,"gene with protein product"
1746,T079199,4,0.0020,p1@MCOLN1,57192,13356,Q9GZU1,MCOLN1,"mucolipin 1","gene with protein product"
1747,T062443,4,0.0020,p4@RNASEK,"440400,100529209",33911,"G3V1Z9,Q6P5S7",RNASEK,"ribonuclease K","gene with protein product"
1748,T047142,4,0.0020,p8@IL16,3603,5980,,IL16,"interleukin 16","gene with protein product"
1749,T185507,4,0.0020,p23@NSMAF,8439,8017,,NSMAF,"neutral sphingomyelinase activation associated factor","gene with protein product"
1750,T001745,4,0.0020,p2@BAG3,9531,939,O95817,BAG3,"BCL2 associated athanogene 3","gene with protein product"
1751,T178093,4,0.0020,p3@CYP51A1,1595,2649,,CYP51A1,"cytochrome P450 family 51 subfamily A member 1","gene with protein product"
1752,T010428,4,0.0020,p5@PHLDB1,23187,23697,,PHLDB1,"pleckstrin homology like domain family B member 1","gene with protein product"
1753,T134626,4,0.0020,p3@EIF1B,10289,30792,,EIF1B,"eukaryotic translation initiation factor 1B","gene with protein product"
1754,T019965,4,0.0020,p3@GAS2L3,283431,27475,,GAS2L3,"growth arrest specific 2 like 3","gene with protein product"
1755,T039390,4,0.0020,p1@HIF1A-AS2,100750247,43015,,HIF1A-AS2,"HIF1A antisense RNA 2","RNA, long non-coding"
1756,T119393,4,0.0020,p11@SGPP2,130367,19953,Q8IWX5,SGPP2,"sphingosine-1-phosphate phosphatase 2","gene with protein product"
1757,T198017,4,0.0020,p4@MAMLD1,10046,2568,Q13495,MAMLD1,"mastermind like domain containing 1","gene with protein product"
1758,T129779,4,0.0020,p2@GK5,256356,28635,F8WEZ3,GK5,"glycerol kinase 5 (putative)","gene with protein product"
1759,T069456,4,0.0020,p3@ICAM1,3383,5344,P05362,ICAM1,"intercellular adhesion molecule 1","gene with protein product"
1760,T130363,4,0.0020,p8@SERP1,27230,10759,C9JUH5,SERP1,"stress associated endoplasmic reticulum protein 1","gene with protein product"
1761,T147969,4,0.0020,p15@TNFAIP8,25816,17260,O95379,TNFAIP8,"TNF alpha induced protein 8","gene with protein product"
1762,T045639,4,0.0020,p1@DENND4A,10260,24321,"Q7Z401,E7EPL3,Q05C90",DENND4A,"DENN domain containing 4A","gene with protein product"
1763,T132205,4,0.0020,p14@B3GNT5,84002,15684,Q9BYG0,B3GNT5,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5","gene with protein product"
1764,T102404,4,0.0020,p5@ZNF217,7764,13009,,ZNF217,"zinc finger protein 217","gene with protein product"
1765,T075629,4,0.0020,p1@FOSB,2354,3797,"P53539,E9PHJ3,E7EPR6,E7EXA9,A8VJE1",FOSB,"FosB proto-oncogene, AP-1 transcription factor subunit","gene with protein product"
1766,T089071,4,0.0020,p4@CAMK1G,57172,14585,,CAMK1G,"calcium/calmodulin dependent protein kinase IG","gene with protein product"
1767,T150266,4,0.0020,p4@JAKMIP2,9832,29067,"F5H3A5,Q96AA8",JAKMIP2,"janus kinase and microtubule interacting protein 2","gene with protein product"
1768,T164223,4,0.0020,p4@HSPA1B,3304,5233,,HSPA1B,"heat shock protein family A (Hsp70) member 1B","gene with protein product"
1769,T124918,4,0.0020,p3@TEX261,113419,30712,,TEX261,"testis expressed 261","gene with protein product"
1770,T152415,4,0.0020,p8@BOD1,91272,25114,Q96IK1,BOD1,"biorientation of chromosomes in cell division 1","gene with protein product"
1771,T097645,4,0.0020,p3@LRRC8C,84230,25075,E9PHY6,LRRC8C,"leucine rich repeat containing 8 family member C","gene with protein product"
1772,T057253,4,0.0020,p3@RFFL,117584,24821,Q8WZ73,RFFL,"ring finger and FYVE like domain containing E3 ubiquitin protein ligase","gene with protein product"
1773,T066973,4,0.0020,p3@TGIF1,7050,11776,"Q15583,A6NE42",TGIF1,"TGFB induced factor homeobox 1","gene with protein product"
1774,T137994,4,0.0020,p5@ST3GAL6,10402,18080,C9JMW7,ST3GAL6,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6","gene with protein product"
1775,T015293,4,0.0020,p4@MPEG1,219972,29619,,MPEG1,"macrophage expressed 1","gene with protein product"
1776,T068069,4,0.0020,p3@MALT1,10892,6819,,MALT1,"MALT1 paracaspase","gene with protein product"
1777,T163547,4,0.0020,p16@TRIM39,56658,10065,,TRIM39,"tripartite motif containing 39","gene with protein product"
1778,T147968,3,0.0015,p17@TNFAIP8,25816,17260,O95379,TNFAIP8,"TNF alpha induced protein 8","gene with protein product"
1779,T159250,3,0.0015,p21@SGK1,6446,10810,,SGK1,"serum/glucocorticoid regulated kinase 1","gene with protein product"
1780,T189186,3,0.0015,p17@GSN,2934,4620,,GSN,gelsolin,"gene with protein product"
1781,T178598,3,0.0015,p3@SLC25A13,10165,10983,F5GX33,SLC25A13,"solute carrier family 25 member 13","gene with protein product"
1782,T161491,3,0.0015,p9@WTAP,9589,16846,,WTAP,"Wilms tumor 1 associated protein","gene with protein product"
1783,T004729,3,0.0015,p1@CSGALNACT2,55454,24292,Q8N6G5,CSGALNACT2,"chondroitin sulfate N-acetylgalactosaminyltransferase 2","gene with protein product"
1784,T201528,2,0.0010,p2@DIAPH2-AS1,,16972,,DIAPH2-AS1,"DIAPH2 antisense RNA 1","RNA, long non-coding"
1785,T131584,2,0.0010,p12@SKIL,6498,10897,,SKIL,"SKI like proto-oncogene","gene with protein product"
1786,T157767,2,0.0010,p6@CDK19,23097,19338,,CDK19,"cyclin dependent kinase 19","gene with protein product"
1787,T161439,2,0.0010,p14@SOD2,6648,11180,,SOD2,"superoxide dismutase 2","gene with protein product"
1788,T192178,2,0.0010,p1@IFNB1,3456,5434,"P01574,Q5VWC9",IFNB1,"interferon beta 1","gene with protein product"
1789,T194841,2,0.0010,p2@NFIL3,4783,7787,Q16649,NFIL3,"nuclear factor, interleukin 3 regulated","gene with protein product"
1790,T012497,2,0.0010,p7@TSG101,7251,15971,Q99816,TSG101,"tumor susceptibility 101","gene with protein product"
1791,T159318,2,0.0010,p5@GFOD1,54438,21096,Q9NXC2,GFOD1,"glucose-fructose oxidoreductase domain containing 1","gene with protein product"
1792,T162734,2,0.0010,p7@TDP2,51567,17768,O95551,TDP2,"tyrosyl-DNA phosphodiesterase 2","gene with protein product"
1793,T156808,2,0.0010,p4@MCTP1,79772,26183,,MCTP1,"multiple C2 and transmembrane domain containing 1","gene with protein product"
1794,T055666,2,0.0010,p7@PMP22,5376,9118,"Q01453,Q6FH25",PMP22,"peripheral myelin protein 22","gene with protein product"
1795,T124732,2,0.0010,p5@MXD1,4084,6761,,MXD1,"MAX dimerization protein 1","gene with protein product"
1796,T180344,2,0.0010,p7@ZHX2,22882,18513,,ZHX2,"zinc fingers and homeoboxes 2","gene with protein product"
1797,T080507,2,0.0010,p2@LRIF1,55791,30299,Q5T3J3,LRIF1,"ligand dependent nuclear receptor interacting factor 1","gene with protein product"
1798,T031603,2,0.0010,p3@PCID2,55795,25653,,PCID2,"PCI domain containing 2","gene with protein product"
1799,T066942,2,0.0010,p14@TGIF1,7050,11776,F8VUY0,TGIF1,"TGFB induced factor homeobox 1","gene with protein product"
1800,T173182,2,0.0010,p2@DNAJB6,10049,14888,"C9JB42,F8WCZ4",DNAJB6,"DnaJ heat shock protein family (Hsp40) member B6","gene with protein product"
1801,T156134,2,0.0010,p6@ZFYVE16,9765,20756,Q7Z3T8,ZFYVE16,"zinc finger FYVE-type containing 16","gene with protein product"
1802,T193703,2,0.0010,p14@TJP2,9414,11828,,TJP2,"tight junction protein 2","gene with protein product"
1803,T008579,2,0.0010,p13@PIK3AP1,118788,30034,,PIK3AP1,"phosphoinositide-3-kinase adaptor protein 1","gene with protein product"
1804,T092724,2,0.0010,p3@UBXN11,91544,30600,Q5T124,UBXN11,"UBX domain protein 11","gene with protein product"
1805,T091844,2,0.0010,p16@CEP170,9859,28920,E5RFU8,CEP170,"centrosomal protein 170","gene with protein product"
1806,T198742,2,0.0010,p3@SCML1,6322,10580,,SCML1,"sex comb on midleg-like 1 (Drosophila)","gene with protein product"
1807,T084590,2,0.0010,p2@SLAMF7,57823,21394,"Q9NQ25,B4DVL7,B4DWA3",SLAMF7,"SLAM family member 7","gene with protein product"
1808,T015765,2,0.0010,p3@FTH1,2495,3976,G3V1D1,FTH1,"ferritin heavy chain 1","gene with protein product"
1809,T187731,2,0.0010,p1@NANS,54187,19237,Q9NR45,NANS,"N-acetylneuraminate synthase","gene with protein product"
1810,T167636,2,0.0010,p3@EEF1A1,1915,3189,"P68104,Q6IPS9,A6PW80",EEF1A1,"eukaryotic translation elongation factor 1 alpha 1","gene with protein product"
1811,T041849,2,0.0010,p13@DICER1,23405,17098,Q9UPY3,DICER1,"dicer 1, ribonuclease III","gene with protein product"
1812,T110479,2,0.0010,p1@IL1R1,3554,5993,"B8ZZ73,P14778",IL1R1,"interleukin 1 receptor type 1","gene with protein product"
1813,T035166,2,0.0010,p4@WARS,7453,12729,"G3V3Y5,G3V4C7,G3V423",WARS,"tryptophanyl-tRNA synthetase","gene with protein product"
1814,T196680,2,0.0010,p3@LONRF3,79836,21152,,LONRF3,"LON peptidase N-terminal domain and ring finger 3","gene with protein product"
1815,T003753,2,0.0010,p5@PDSS1,23590,17759,Q5T2R2,PDSS1,"decaprenyl diphosphate synthase subunit 1","gene with protein product"
1816,T131753,2,0.0010,p4@FNDC3B,64778,24670,,FNDC3B,"fibronectin type III domain containing 3B","gene with protein product"
1817,T063606,2,0.0010,p3@JMJD6,23210,19355,,JMJD6,"arginine demethylase and lysine hydroxylase","gene with protein product"
1818,T159705,2,0.0010,p18@TNFAIP3,7128,11896,"F5H7A9,F5GYN2,F5H1G3",TNFAIP3,"TNF alpha induced protein 3","gene with protein product"
1819,T064389,2,0.0010,p4@KDM6B,23135,29012,,KDM6B,"lysine demethylase 6B","gene with protein product"
1820,T179927,2,0.0010,p4@TRPS1,7227,12340,E5RJ97,TRPS1,"transcriptional repressor GATA binding 1","gene with protein product"
1821,T077784,2,0.0010,p19@MYADM,91663,7544,Q96S97,MYADM,"myeloid associated differentiation marker","gene with protein product"
1822,T170674,2,0.0010,p1@ATP6V1F,9296,16832,Q16864,ATP6V1F,"ATPase H+ transporting V1 subunit F","gene with protein product"
1823,T050015,2,0.0010,p1@RBBP6,5930,9889,Q7Z6E9,RBBP6,"RB binding protein 6, ubiquitin ligase","gene with protein product"
1824,T022483,2,0.0010,p4@RILPL2,196383,28787,Q969X0,RILPL2,"Rab interacting lysosomal protein like 2","gene with protein product"
1825,T033001,2,0.0010,p21@ELF1,1997,3316,Q5T9E7,ELF1,"E74 like ETS transcription factor 1","gene with protein product"
1826,T069091,2,0.0010,p1@NFATC1,4772,7775,,NFATC1,"nuclear factor of activated T-cells 1","gene with protein product"
1827,T092355,2,0.0010,p4@TNFRSF14,8764,11912,F6Q0M4,TNFRSF14,"TNF receptor superfamily member 14","gene with protein product"
1828,T092359,2,0.0010,p15@TNFRSF14,8764,11912,F6Q0M4,TNFRSF14,"TNF receptor superfamily member 14","gene with protein product"
1829,T119392,2,0.0010,p6@SGPP2,130367,19953,Q8IWX5,SGPP2,"sphingosine-1-phosphate phosphatase 2","gene with protein product"
1830,T160973,2,0.0010,p7@DTNBP1,84062,17328,,DTNBP1,"dystrobrevin binding protein 1","gene with protein product"
1831,T150768,2,0.0010,p8@DCTN4,51164,15518,,DCTN4,"dynactin subunit 4","gene with protein product"
1832,T001147,2,0.0010,p5@ACSL5,51703,16526,,ACSL5,"acyl-CoA synthetase long-chain family member 5","gene with protein product"
1833,T174131,2,0.0010,p1@LFNG,3955,6560,Q8NES3,LFNG,"LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","gene with protein product"
1834,T078235,2,0.0010,p5@UBE2S,27338,17895,Q16763,UBE2S,"ubiquitin conjugating enzyme E2 S","gene with protein product"
1835,T025705,2,0.0010,p14@TMBIM6,7009,11723,,TMBIM6,"transmembrane BAX inhibitor motif containing 6","gene with protein product"
1836,T016100,2,0.0010,p2@SLC3A2,6520,11026,"F5GZI0,F5H056",SLC3A2,"solute carrier family 3 member 2","gene with protein product"
1837,T103073,2,0.0010,p2@TRMT6,51605,20900,B4DUV6,TRMT6,"tRNA methyltransferase 6","gene with protein product"
1838,T008007,2,0.0010,p2@IFIT3,3437,5411,B4DLS7,IFIT3,"interferon induced protein with tetratricopeptide repeats 3","gene with protein product"
1839,T125997,2,0.0010,p3@LINC00152,,28717,,CYTOR,"cytoskeleton regulator RNA","RNA, long non-coding"
1840,T118937,2,0.0010,p8@SLC11A1,6556,10907,,SLC11A1,"solute carrier family 11 member 1","gene with protein product"
1841,T148880,2,0.0010,p5@SEC24A,10802,10703,O95486,SEC24A,"SEC24 homolog A, COPII coat complex component","gene with protein product"
1842,T055667,2,0.0010,p8@PMP22,5376,9118,"Q01453,Q6FH25",PMP22,"peripheral myelin protein 22","gene with protein product"
1843,T062444,2,0.0010,p2@RNASEK,440400,33911,F8W1G5,RNASEK,"ribonuclease K","gene with protein product"
1844,T135121,2,0.0010,p2@CCR5,1234,1606,P51681,CCR5,"C-C motif chemokine receptor 5 (gene/pseudogene)","gene with protein product"
1845,T143505,2,0.0010,p4@ARAP2,116984,16924,D6RAD6,ARAP2,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2","gene with protein product"
1846,T129736,2,0.0010,p2@ATP1B3,483,806,C9JA36,ATP1B3,"ATPase Na+/K+ transporting subunit beta 3","gene with protein product"
1847,T004535,2,0.0010,p2@KLF6,1316,2235,,KLF6,"Kruppel like factor 6","gene with protein product"
1848,T009396,2,0.0010,p2@C11orf65,160140,28519,"Q8NCR3,B4DZU4",C11orf65,"chromosome 11 open reading frame 65","gene with protein product"
